,Unnamed: 0,Phase,name,A,B,C,indexing,latt_x,latt_y,latt_z,angle_x,angle_y,angle_z,space_group,total_energy,energy_form,e11,e22,e31,e32,C11,C12,C22,C21,d11,d22,d31,d32,Eg_pbe,dielec_elec_xx,dielec_elec_yy,dielec_elec_zz,dielec_ion_xx,dielec_ion_yy,dielec_ion_zz,born_charge_A_xx,born_charge_A_yy,born_charge_A_zz,born_charge_B_xx,born_charge_B_yy,born_charge_B_zz,born_charge_C_xx,born_charge_C_yy,born_charge_C_zz,Parent_1,Parent_2,Parent_1_e,Parent_2_e,Parent_min,Parent_max,synthesis_index
1202,1202,T,FeOTe,Fe,O,Te,260852-1,3.27,3.27,19.15,90.0,90.0,120.0,P 3 m 1,-17.73,-1.83,,,,,84.42,59.54,84.42,59.54,,,,,0.0,19.99,19.99,1.33,3.81,3.81,0.02,1.58,1.58,0.34,-3.4,-3.4,-0.37,1.82,1.82,0.03,FeOO,FeTeTe,-4.24,-0.12,-4.24,-0.12,0.35
1203,1203,T,FeSSe,Fe,S,Se,261634-1,3.27,3.27,19.15,90.0,90.0,120.0,P 3 m 1,-16.7,-0.83,,,,,16.17,45.05,16.17,45.05,,,,,0.0,23.51,23.51,1.35,1.6,1.6,0.0,-2.87,-2.87,0.04,0.79,0.8,-0.04,2.08,2.07,0.0,FeSS,FeSeSe,-0.91,-0.75,-0.91,-0.75,0.0
1204,1204,T,FeSTe,Fe,S,Te,261652-1,3.4,3.4,19.15,90.0,90.0,120.0,P 3 m 1,-16.05,-0.53,,,,,61.08,10.89,61.08,10.89,,,,,0.0,71.71,71.71,1.37,3.77,3.97,0.0,-5.45,-5.61,0.01,3.41,3.54,-0.04,2.04,2.08,0.03,FeSS,FeTeTe,-0.91,-0.12,-0.91,-0.12,-0.01
1205,1205,T,FeSeTe,Fe,Se,Te,263452-1,3.5,3.5,19.15,90.0,90.0,120.0,P 3 m 1,-15.28,-0.39,,,,,-725.01,781.72,-725.01,781.72,,,,,0.0,31.24,31.24,1.41,2.02,2.02,0.0,-3.29,-3.28,-0.01,1.06,1.05,-0.02,2.23,2.23,0.04,FeSeSe,FeTeTe,-0.75,-0.12,-0.75,-0.12,0.04
1206,1206,T,OsOS,Os,O,S,760816-1,3.28,3.28,19.15,90.0,90.0,120.0,P 3 m 1,-20.81,-0.91,,,,,83.51,65.52,83.51,65.52,,,,,0.0,26.91,26.91,1.25,0.04,0.04,0.01,-0.31,-0.36,0.28,-0.22,-0.18,-0.26,0.53,0.55,-0.01,OsOO,OsSS,-2.45,0.08,-2.45,0.08,0.28
1207,1207,T,OsOSe,Os,O,Se,760834-1,2.91,2.91,19.15,90.0,90.0,120.0,P 3 m 1,-19.78,-0.52,,,,,125.32,48.42,125.32,48.42,,,,,0.0,17.99,17.99,1.35,12.18,12.18,0.0,-1.78,-1.78,0.18,-1.61,-1.61,-0.2,3.39,3.39,0.02,OsOO,OsSeSe,-2.45,0.37,-2.45,0.37,0.52
1208,1208,T,OsOTe,Os,O,Te,760852-1,3.12,3.12,19.15,90.0,90.0,120.0,P 3 m 1,-19.04,-0.13,,,,,57.47,4.52,57.47,4.52,,,,,0.0,18.67,18.67,1.36,35.93,35.92,0.01,-2.9,-2.89,0.11,-1.78,-1.79,-0.21,4.68,4.68,0.1,OsOO,OsTeTe,-2.45,0.74,-2.45,0.74,0.72
1209,1209,T,OsSSe,Os,S,Se,761634-1,3.61,3.61,19.15,90.0,90.0,120.0,P 3 m 1,-18.83,0.06,,,,,39.44,35.93,39.44,35.93,,,,,0.0,17.62,17.62,1.32,1.01,1.02,0.0,-3.52,-3.54,0.07,2.09,2.11,-0.07,1.43,1.43,0.01,OsSS,OsSeSe,0.08,0.37,0.08,0.37,-0.16
1210,1210,T,OsSTe,Os,S,Te,761652-1,3.64,3.64,19.15,90.0,90.0,120.0,P 3 m 1,-18.29,0.23,,,,,60.59,4.54,60.59,4.54,,,,,0.0,72.35,72.35,1.36,1.81,1.92,0.0,-3.93,-4.03,-0.02,2.13,2.17,-0.01,1.8,1.86,0.03,OsSS,OsTeTe,0.08,0.74,0.08,0.74,-0.17
1211,1211,T,OsSeTe,Os,Se,Te,763452-1,3.79,3.79,19.15,90.0,90.0,120.0,P 3 m 1,-17.4,0.5,,,,,58.61,22.08,58.61,22.08,,,,,0.0,25.62,25.62,1.37,8.84,8.87,0.0,-7.37,-7.41,0.0,2.53,2.57,-0.06,4.84,4.84,0.05,OsSeSe,OsTeTe,0.37,0.74,0.37,0.74,-0.06
1212,1212,T,RuOS,Ru,O,S,440816-1,3.23,3.23,19.15,90.0,90.0,120.0,P 3 m 1,-19.41,-1.53,,,,,84.96,43.16,84.96,43.16,,,,,0.0,20.95,20.95,1.25,0.13,0.14,0.01,-0.99,-1.03,0.29,0.32,0.35,-0.26,0.67,0.68,-0.02,RuOO,RuSS,-3.18,-0.42,-3.18,-0.42,0.27
1213,1213,T,RuOSe,Ru,O,Se,440834-1,2.95,2.95,19.15,90.0,90.0,120.0,P 3 m 1,-18.6,-1.35,,,,,36.52,48.38,36.52,48.38,,,,,0.0,21.47,21.47,1.34,28.24,28.21,0.0,-3.47,-3.46,0.13,-0.88,-0.88,-0.19,4.35,4.34,0.05,RuOO,RuSeSe,-3.18,-0.32,-3.18,-0.32,0.4
1214,1214,T,RuOTe,Ru,O,Te,440852-1,3.15,3.15,19.15,90.0,90.0,120.0,P 3 m 1,-18.03,-1.15,,,,,84.52,51.62,84.52,51.62,,,,,0.0,18.55,18.55,1.35,41.73,41.74,0.01,-4.83,-4.84,0.15,-0.16,-0.15,-0.22,4.99,4.99,0.07,RuOO,RuTeTe,-3.18,0.04,-3.18,0.04,0.42
1215,1215,T,RuSSe,Ru,S,Se,441634-1,3.24,3.24,19.15,90.0,90.0,120.0,P 3 m 1,-17.23,-0.36,,,,,27.27,-8.44,27.27,-8.44,,,,,0.0,24.34,24.34,1.4,7.38,7.42,0.0,-4.93,-4.94,0.03,2.35,2.36,-0.02,2.57,2.58,-0.02,RuSS,RuSeSe,-0.42,-0.32,-0.42,-0.32,0.01
1216,1216,T,RuSTe,Ru,S,Te,441652-1,3.5,3.5,19.15,90.0,90.0,120.0,P 3 m 1,-16.99,-0.48,,,,,62.74,14.76,62.74,14.76,,,,,0.0,21.27,21.27,1.39,17.21,17.27,0.0,-9.15,-9.17,-0.01,5.52,5.54,-0.02,3.63,3.64,0.03,RuSS,RuTeTe,-0.42,0.04,-0.42,0.04,-0.29
1217,1217,T,RuSeTe,Ru,Se,Te,443452-1,3.7,3.7,19.15,90.0,90.0,120.0,P 3 m 1,-16.08,-0.21,,,,,41.86,12.39,41.86,12.39,,,,,0.0,820.15,820.15,1.39,5.82,4.65,0.0,5.25,3.19,0.05,-7.48,-6.09,-0.08,2.23,2.9,0.03,RuSeSe,RuTeTe,-0.32,0.04,-0.32,0.04,-0.07
1218,1218,T,FeCBr,Fe,C,Br,260635-1,3.08,3.08,19.15,90.0,90.0,120.0,P 3 m 1,-16.73,2.24,,,,,70.38,43.68,70.38,43.68,,,,,0.0,113.75,113.75,1.31,166.81,178.55,0.0,-11.3,-11.89,0.05,6.42,6.91,0.01,4.88,4.99,-0.07,FeCC,FeBrBr,6.61,-1.57,-1.57,6.61,-0.28
1219,1219,T,FeCCl,Fe,C,Cl,260617-1,3.04,3.04,19.15,90.0,90.0,120.0,P 3 m 1,-17.56,1.71,,,,,48.19,45.21,48.19,45.21,,,,,0.0,336.52,336.52,1.27,0.15,3.5,0.0,-20.27,-24.05,0.07,11.37,11.65,0.05,8.9,12.4,-0.12,FeCC,FeClCl,6.61,-2.22,-2.22,6.61,-0.49
1220,1220,T,FeCF,Fe,C,F,260609-1,2.86,2.86,19.15,90.0,90.0,120.0,P 3 m 1,-19.47,-0.2,,,,,102.97,51.5,102.97,51.5,,,,,0.0,30.53,30.53,1.2,5.05,5.13,0.01,2.28,2.33,0.21,0.49,0.46,0.08,-2.76,-2.78,-0.29,FeCC,FeFF,6.61,-5.51,-5.51,6.61,-0.75
1221,1221,T,FeCI,Fe,C,I,260653-1,3.16,3.16,19.15,90.0,90.0,120.0,P 3 m 1,-15.94,2.86,,,,,96.3,145.63,96.3,145.63,,,,,0.0,93.09,93.09,1.46,3.44,2.75,0.0,-8.2,-7.41,0.14,6.73,5.94,-0.13,1.47,1.47,-0.01,FeCC,FeII,6.61,-0.2,-0.2,6.61,-0.35
1222,1222,T,FeGeBr,Fe,Ge,Br,263235-1,3.39,3.39,19.15,90.0,90.0,120.0,P 3 m 1,-13.85,0.39,,,,,40.18,13.71,40.18,13.71,,,,,0.0,17.5,17.5,1.42,0.56,0.57,0.0,0.83,0.84,0.15,0.34,0.33,-0.01,-1.17,-1.18,-0.14,FeGeGe,FeBrBr,0.95,-1.57,-1.57,0.95,0.7
1223,1223,T,FeGeCl,Fe,Ge,Cl,263217-1,3.09,3.09,19.15,90.0,90.0,120.0,P 3 m 1,-14.72,-0.19,,,,,-66.28,145.24,-66.28,145.24,,,,,0.0,62.19,62.19,1.43,31.62,32.09,0.01,-1.33,-0.72,0.05,3.57,3.58,0.13,-2.25,-2.85,-0.17,FeGeGe,FeClCl,0.95,-2.22,-2.22,0.95,0.45
1224,1224,T,FeGeF,Fe,Ge,F,263209-1,2.84,2.84,19.15,90.0,90.0,120.0,P 3 m 1,-16.71,-2.17,,,,,52.83,54.2,52.83,54.2,,,,,0.0,29.78,29.78,1.35,28.6,28.65,0.02,-1.26,-1.24,0.25,3.21,3.21,0.12,-1.96,-1.97,-0.38,FeGeGe,FeFF,0.95,-5.51,-5.51,0.95,0.12
1225,1225,T,FeGeI,Fe,Ge,I,263253-1,3.8,3.8,19.15,90.0,90.0,120.0,P 3 m 1,-13.2,0.87,,,,,-139.61,185.65,-139.61,185.65,,,,,0.0,184.68,184.68,1.37,1.7,1.2,0.0,2.45,1.61,0.05,-1.65,-1.67,0.07,-0.8,0.07,-0.12,FeGeGe,FeII,0.95,-0.2,-0.2,0.95,0.5
1226,1226,T,FeSiBr,Fe,Si,Br,261435-1,3.56,3.56,19.15,90.0,90.0,120.0,P 3 m 1,-14.38,0.79,,,,,-55.95,114.42,-55.95,114.42,,,,,0.0,44.96,44.96,1.33,75.4,79.18,0.01,-4.3,-4.47,-0.1,1.87,2.01,0.23,2.43,2.46,-0.13,FeSiSi,FeBrBr,0.84,-1.57,-1.57,0.84,1.15
1227,1227,T,FeSiCl,Fe,Si,Cl,261417-1,3.0,3.0,19.15,90.0,90.0,120.0,P 3 m 1,-15.17,0.29,,,,,-54.22,138.4,-54.22,138.4,,,,,0.0,82.42,82.42,1.44,50.7,46.27,0.02,-1.56,-0.39,0.05,3.95,3.93,0.11,-2.39,-3.54,-0.16,FeSiSi,FeClCl,0.84,-2.22,-2.22,0.84,0.98
1228,1228,T,FeSiF,Fe,Si,F,261409-1,2.7,2.7,19.15,90.0,90.0,120.0,P 3 m 1,-17.46,-1.99,,,,,48.78,65.21,48.78,65.21,,,,,0.0,36.95,36.95,1.36,33.41,33.5,0.02,-1.58,-1.48,0.23,3.7,3.7,0.12,-2.12,-2.21,-0.35,FeSiSi,FeFF,0.84,-5.51,-5.51,0.84,0.34
1229,1229,T,FeSiI,Fe,Si,I,261453-1,3.71,3.71,19.15,90.0,90.0,120.0,P 3 m 1,-13.87,1.12,,,,,45.45,27.44,45.45,27.44,,,,,0.0,32.92,32.92,1.35,215.05,220.98,0.01,-7.69,-7.81,-0.17,4.25,4.33,0.25,3.44,3.48,-0.08,FeSiSi,FeII,0.84,-0.2,-0.2,0.84,0.8
1230,1230,T,FeSnBr,Fe,Sn,Br,265035-1,3.37,3.37,19.15,90.0,90.0,120.0,P 3 m 1,-13.5,0.1,,,,,36.51,29.26,36.51,29.26,,,,,0.0,48.12,48.12,1.49,34.44,34.46,0.01,-2.85,-2.77,0.04,4.03,4.03,0.12,-1.18,-1.26,-0.15,FeSnSn,FeBrBr,1.26,-1.57,-1.57,1.26,0.25
1231,1231,T,FeSnCl,Fe,Sn,Cl,265017-1,3.23,3.23,19.15,90.0,90.0,120.0,P 3 m 1,-13.62,0.26,,,,,84.82,76.11,84.82,76.11,,,,,0.0,29.01,29.01,1.44,17.57,17.6,0.01,-4.52,-4.54,-0.02,3.09,3.09,0.11,1.43,1.44,-0.09,FeSnSn,FeClCl,1.26,-2.22,-2.22,1.26,0.74
1232,1232,T,FeSnF,Fe,Sn,F,265009-1,3.09,3.09,19.15,90.0,90.0,120.0,P 3 m 1,-15.86,-1.97,,,,,52.69,39.94,52.69,39.94,,,,,0.0,39.87,39.87,1.37,37.38,37.47,0.03,-0.91,-0.89,0.31,3.72,3.72,0.11,-2.81,-2.84,-0.42,FeSnSn,FeFF,1.26,-5.51,-5.51,1.26,0.16
1233,1233,T,FeSnI,Fe,Sn,I,265053-1,3.74,3.74,19.15,90.0,90.0,120.0,P 3 m 1,-12.65,0.77,,,,,18.63,22.86,18.63,22.86,,,,,0.0,17.0,17.0,1.48,0.9,0.91,0.0,-1.15,-1.14,0.09,1.52,1.52,-0.03,-0.37,-0.38,-0.06,FeSnSn,FeII,1.26,-0.2,-0.2,1.26,0.24
1234,1234,T,OsCBr,Os,C,Br,760635-1,3.27,3.27,19.15,90.0,90.0,120.0,P 3 m 1,-18.58,3.4,,,,,-74.14,-57.23,-74.14,-57.23,,,,,0.0,13.88,13.88,1.43,0.98,0.99,0.13,-5.76,-5.77,0.05,5.17,5.18,0.03,0.59,0.59,-0.08,OsCC,OsBrBr,6.35,0.82,0.82,6.35,-0.18
1235,1235,T,OsCCl,Os,C,Cl,760617-1,3.2,3.2,19.15,90.0,90.0,120.0,P 3 m 1,-20.19,2.08,,,,,74.8,58.26,74.8,58.26,,,,,0.0,56.28,56.28,1.29,1.35,1.15,0.0,-0.02,-0.3,0.13,1.18,1.4,0.04,-1.15,-1.1,-0.17,OsCC,OsClCl,6.35,0.5,0.5,6.35,-1.34
1236,1236,T,OsCF,Os,C,F,760609-1,3.05,3.05,19.15,90.0,90.0,120.0,P 3 m 1,-21.7,0.58,,,,,62.43,117.11,62.43,117.11,,,,,0.0,25.44,25.44,1.21,4.46,4.46,0.02,2.34,2.38,0.28,0.09,0.06,0.08,-2.43,-2.43,-0.36,OsCC,OsFF,6.35,-0.76,-0.76,6.35,-2.21
1237,1237,T,OsCI,Os,C,I,760653-1,3.29,3.29,19.15,90.0,90.0,120.0,P 3 m 1,-18.89,2.92,,,,,73.62,85.75,73.62,85.75,,,,,0.0,27.68,27.68,1.37,58.1,58.57,0.0,-6.52,-6.55,-0.01,3.78,3.81,0.04,2.74,2.75,-0.03,OsCC,OsII,6.35,0.82,0.82,6.35,-0.67
1238,1238,T,OsGeBr,Os,Ge,Br,763235-1,3.84,3.84,19.15,90.0,90.0,120.0,P 3 m 1,-15.59,1.66,,,,,11.77,50.74,11.77,50.74,,,,,0.0,27.44,27.44,1.32,0.89,0.94,0.01,-1.9,-2.06,-0.12,0.29,0.44,0.24,1.61,1.62,-0.12,OsGeGe,OsBrBr,0.92,0.82,0.82,0.92,0.79
1239,1239,T,OsGeCl,Os,Ge,Cl,763217-1,3.0,3.0,19.15,90.0,90.0,120.0,P 3 m 1,-16.04,1.51,,,,,65.95,27.24,65.95,27.24,,,,,0.0,42.76,42.76,1.48,6.01,6.03,0.01,-8.37,-8.38,0.01,3.65,3.66,0.16,4.72,4.73,-0.17,OsGeGe,OsClCl,0.92,0.5,0.5,0.92,0.79
1240,1240,T,OsGeF,Os,Ge,F,763209-1,2.86,2.86,19.15,90.0,90.0,120.0,P 3 m 1,-17.58,-0.03,,,,,95.82,56.53,95.82,56.53,,,,,0.0,26.84,26.84,1.38,2.35,2.33,0.02,0.38,0.4,0.2,2.23,2.23,0.19,-2.61,-2.63,-0.39,OsGeGe,OsFF,0.92,-0.76,-0.76,0.92,-0.11
1241,1241,T,OsGeI,Os,Ge,I,763253-1,3.95,3.95,19.15,90.0,90.0,120.0,P 3 m 1,-15.36,1.72,,,,,41.1,25.13,41.1,25.13,,,,,0.0,40.99,40.99,1.35,116.45,125.49,0.0,-12.29,-12.78,-0.19,6.43,6.7,0.24,5.87,6.08,-0.05,OsGeGe,OsII,0.92,0.82,0.82,0.92,0.85
1242,1242,T,OsSiBr,Os,Si,Br,761435-1,3.68,3.68,19.15,90.0,90.0,120.0,P 3 m 1,-16.78,1.4,,,,,-42.51,76.52,-42.51,76.52,,,,,0.0,61.38,61.38,1.34,0.81,0.71,0.01,4.73,4.57,-0.13,-2.13,-1.94,0.26,-2.6,-2.64,-0.13,OsSiSi,OsBrBr,1.11,0.82,0.82,1.11,0.44
1243,1243,T,OsSiCl,Os,Si,Cl,761417-1,3.59,3.59,19.15,90.0,90.0,120.0,P 3 m 1,-17.17,1.3,,,,,5.55,68.04,5.55,68.04,,,,,0.0,27.98,27.98,1.32,1.72,1.71,0.01,7.08,7.06,-0.04,-2.83,-2.8,0.24,-4.25,-4.25,-0.19,OsSiSi,OsClCl,1.11,0.5,0.5,1.11,0.49
1244,1244,T,OsSiF,Os,Si,F,761409-1,2.77,2.77,19.15,90.0,90.0,120.0,P 3 m 1,-18.61,-0.13,,,,,148.96,66.76,148.96,66.76,,,,,0.0,57.35,57.35,1.39,3.76,3.74,0.02,0.18,0.24,0.25,2.23,2.22,0.13,-2.41,-2.46,-0.37,OsSiSi,OsFF,1.11,-0.76,-0.76,1.11,-0.3
1245,1245,T,OsSiI,Os,Si,I,761453-1,3.86,3.86,19.15,90.0,90.0,120.0,P 3 m 1,-16.46,1.55,,,,,19.62,43.49,19.62,43.49,,,,,0.0,46.92,46.92,1.36,32.23,34.48,0.01,-9.69,-10.07,-0.19,4.24,4.45,0.25,5.45,5.62,-0.06,OsSiSi,OsII,1.11,0.82,0.82,1.11,0.59
1246,1246,T,OsSnBr,Os,Sn,Br,765035-1,3.2,3.2,19.15,90.0,90.0,120.0,P 3 m 1,-14.53,2.07,,,,,66.35,49.66,66.35,49.66,,,,,0.0,36.16,36.16,1.55,85.69,85.86,0.01,-7.09,-7.09,-0.04,3.21,3.21,0.17,3.88,3.88,-0.13,OsSnSn,OsBrBr,1.47,0.82,0.82,1.47,0.93
1247,1247,T,OsSnCl,Os,Sn,Cl,765017-1,3.14,3.14,19.15,90.0,90.0,120.0,P 3 m 1,-15.15,1.74,,,,,65.85,27.6,65.85,27.6,,,,,0.0,32.83,32.83,1.5,6.44,6.45,0.01,-1.57,-1.52,0.06,2.97,2.96,0.16,-1.4,-1.44,-0.22,OsSnSn,OsClCl,1.47,0.5,0.5,1.47,0.75
1248,1248,T,OsSnF,Os,Sn,F,765009-1,3.02,3.02,19.15,90.0,90.0,120.0,P 3 m 1,-16.39,0.51,,,,,87.42,59.55,87.42,59.55,,,,,0.0,917.82,917.82,1.4,0.27,0.39,0.03,0.86,3.62,0.24,1.73,1.46,0.17,-2.59,-5.09,-0.41,OsSnSn,OsFF,1.47,-0.76,-0.76,1.47,0.16
1249,1249,T,OsSnI,Os,Sn,I,765053-1,3.76,3.76,19.15,90.0,90.0,120.0,P 3 m 1,-13.91,2.52,,,,,30.29,41.06,30.29,41.06,,,,,0.0,42.71,42.71,1.49,12.64,12.8,0.0,-5.45,-5.48,-0.14,2.01,2.03,0.07,3.44,3.46,0.07,OsSnSn,OsII,1.47,0.82,0.82,1.47,1.37
1250,1250,T,RuCBr,Ru,C,Br,440635-1,3.22,3.22,19.15,90.0,90.0,120.0,P 3 m 1,-17.41,2.56,,,,,127.74,146.85,127.74,146.85,,,,,0.0,46.42,46.42,1.43,1.84,1.81,0.09,-6.93,-6.87,0.08,6.25,6.19,-0.03,0.68,0.68,-0.05,RuCC,RuBrBr,6.21,-0.49,-0.49,6.21,-0.31
1251,1251,T,RuCCl,Ru,C,Cl,440617-1,3.24,3.24,19.15,90.0,90.0,120.0,P 3 m 1,-18.61,1.65,,,,,81.7,79.48,81.7,79.48,,,,,0.0,77.72,77.72,1.28,8.21,7.93,0.01,-6.93,-6.9,0.23,6.75,6.78,-0.07,0.18,0.12,-0.17,RuCC,RuClCl,6.21,-0.88,-0.88,6.21,-1.02
1252,1252,T,RuCF,Ru,C,F,440609-1,3.0,3.0,19.15,90.0,90.0,120.0,P 3 m 1,-20.16,0.1,,,,,95.48,84.55,95.48,84.55,,,,,0.0,32.07,32.07,1.21,2.24,2.19,0.01,-0.72,-0.61,0.23,2.25,2.17,0.09,-1.54,-1.55,-0.32,RuCC,RuFF,6.21,-2.19,-2.19,6.21,-1.91
1253,1253,T,RuCI,Ru,C,I,440653-1,3.26,3.26,19.15,90.0,90.0,120.0,P 3 m 1,-17.44,2.35,,,,,114.83,180.29,114.83,180.29,,,,,0.0,39.38,39.38,1.45,2.96,2.84,0.0,-8.67,-8.51,0.02,7.4,7.23,-0.02,1.27,1.27,-0.0,RuCC,RuII,6.21,-0.27,-0.27,6.21,-0.62
1254,1254,T,RuGeBr,Ru,Ge,Br,443235-1,3.76,3.76,19.15,90.0,90.0,120.0,P 3 m 1,-14.48,0.75,,,,,-7.99,60.74,-7.14,60.74,,,,,0.0,35.35,35.35,1.33,16.65,16.01,0.01,-11.81,-11.56,-0.13,8.62,8.46,0.25,3.19,3.1,-0.12,RuGeGe,RuBrBr,0.41,-0.49,-0.49,0.41,0.79
1255,1255,T,RuGeCl,Ru,Ge,Cl,443217-1,3.04,3.04,19.15,90.0,90.0,120.0,P 3 m 1,-14.87,0.65,,,,,69.37,37.02,69.37,37.02,,,,,0.0,34.93,34.93,1.47,7.04,6.89,0.01,-2.02,-1.96,0.11,2.8,2.79,0.08,-0.78,-0.83,-0.19,RuGeGe,RuClCl,0.41,-0.88,-0.88,0.41,0.89
1256,1256,T,RuGeF,Ru,Ge,F,443209-1,2.88,2.88,19.15,90.0,90.0,120.0,P 3 m 1,-16.44,-0.91,,,,,93.05,46.85,93.05,46.85,,,,,0.0,18.03,18.03,1.37,8.72,8.75,0.02,0.09,0.1,0.25,2.5,2.5,0.13,-2.59,-2.6,-0.38,RuGeGe,RuFF,0.41,-2.19,-2.19,0.41,-0.02
1257,1257,T,RuGeI,Ru,Ge,I,443253-1,3.9,3.9,19.15,90.0,90.0,120.0,P 3 m 1,-14.18,0.88,,,,,38.33,31.2,38.33,31.2,,,,,0.0,27.49,27.49,1.36,67.38,68.97,0.01,-11.78,-11.94,-0.19,7.14,7.27,0.25,4.65,4.67,-0.05,RuGeGe,RuII,0.41,-0.27,-0.27,0.41,0.81
1258,1258,T,RuSiBr,Ru,Si,Br,441435-1,3.6,3.6,19.15,90.0,90.0,120.0,P 3 m 1,-15.49,0.68,,,,,-63.93,129.09,-63.93,129.09,,,,,0.0,38.37,38.37,1.35,43.56,43.07,0.01,-9.31,-9.28,-0.15,7.54,7.53,0.27,1.77,1.74,-0.12,RuSiSi,RuBrBr,0.69,-0.49,-0.49,0.69,0.58
1259,1259,T,RuSiCl,Ru,Si,Cl,441417-1,3.53,3.53,19.15,90.0,90.0,120.0,P 3 m 1,-15.92,0.53,,,,,31.43,43.05,31.43,43.05,,,,,0.0,737.44,737.44,1.33,23.3,51.19,0.01,23.43,32.99,-0.07,-11.03,-16.62,0.25,-12.4,-16.37,-0.18,RuSiSi,RuClCl,0.69,-0.88,-0.88,0.69,0.63
1260,1260,T,RuSiF,Ru,Si,F,441409-1,2.79,2.79,19.15,90.0,90.0,120.0,P 3 m 1,-17.32,-0.86,,,,,111.81,47.29,111.81,47.29,,,,,0.0,21.67,21.67,1.37,12.92,13.01,0.02,-0.35,-0.33,0.26,2.93,2.93,0.1,-2.58,-2.6,-0.37,RuSiSi,RuFF,0.69,-2.19,-2.19,0.69,-0.11
1261,1261,T,RuSiI,Ru,Si,I,441453-1,3.78,3.78,19.15,90.0,90.0,120.0,P 3 m 1,-15.09,0.9,,,,,-264.34,-260.29,-264.34,-260.29,,,,,0.0,39.44,39.44,1.37,70.53,74.21,0.01,-10.79,-11.15,-0.22,7.02,7.32,0.28,3.77,3.82,-0.06,RuSiSi,RuII,0.69,-0.27,-0.27,0.69,0.69
1262,1262,T,RuSnBr,Ru,Sn,Br,445035-1,3.3,3.3,19.15,90.0,90.0,120.0,P 3 m 1,-13.6,0.99,,,,,44.17,29.22,44.17,29.22,,,,,0.0,124.89,124.89,1.52,23.08,21.58,0.01,-6.1,-5.9,0.09,2.55,2.48,0.08,3.56,3.42,-0.18,RuSnSn,RuBrBr,0.76,-0.49,-0.49,0.76,0.85
1263,1263,T,RuSnCl,Ru,Sn,Cl,445017-1,3.35,3.35,19.15,90.0,90.0,120.0,P 3 m 1,-14.21,0.67,,,,,50.34,40.65,50.34,40.65,,,,,0.0,28.63,28.63,1.45,10.69,10.75,0.0,-2.96,-2.97,-0.17,1.84,1.85,0.13,1.12,1.13,0.04,RuSnSn,RuClCl,0.76,-0.88,-0.88,0.76,0.73
1264,1264,T,RuSnF,Ru,Sn,F,445009-1,3.08,3.08,19.15,90.0,90.0,120.0,P 3 m 1,-15.46,-0.57,,,,,61.28,42.55,61.28,42.55,,,,,0.0,32.81,32.81,1.39,10.6,10.65,0.02,0.77,0.78,0.29,2.56,2.56,0.11,-3.33,-3.34,-0.41,RuSnSn,RuFF,0.76,-2.19,-2.19,0.76,0.14
1265,1265,T,RuSnI,Ru,Sn,I,445053-1,3.67,3.67,19.15,90.0,90.0,120.0,P 3 m 1,-12.99,1.42,,,,,33.29,19.6,33.29,19.6,,,,,0.0,60.42,60.42,1.51,2.35,2.55,0.0,-3.31,-3.37,-0.14,0.44,0.48,0.1,2.87,2.89,0.05,RuSnSn,RuII,0.76,-0.27,-0.27,0.76,1.18
1266,1266,T,FeAsO,Fe,As,O,263308-1,2.87,2.87,19.15,90.0,90.0,120.0,P 3 m 1,-19.49,-2.06,,,,,114.56,42.6,114.56,42.6,,,,,0.0,20.89,20.89,1.32,19.85,19.85,0.0,-6.7,-6.7,0.13,3.46,3.46,0.08,3.24,3.24,-0.22,FeAsAs,FeOO,0.04,-4.24,-4.24,0.04,0.04
1267,1267,T,FeAsS,Fe,As,S,263316-1,3.01,3.01,19.15,90.0,90.0,120.0,P 3 m 1,-17.47,-0.42,,,,,73.52,27.57,73.52,27.57,,,,,0.0,32.0,32.0,1.41,13.69,13.73,0.0,-5.92,-5.93,-0.11,3.39,3.39,0.07,2.53,2.53,0.04,FeAsAs,FeSS,0.04,-0.91,-0.91,0.04,0.01
1268,1268,T,FeAsSe,Fe,As,Se,263334-1,3.14,3.14,19.15,90.0,90.0,120.0,P 3 m 1,-16.59,-0.18,,,,,40.19,46.5,40.19,46.5,,,,,0.0,13.24,13.24,1.43,6.14,6.14,0.0,-4.91,-4.91,-0.11,2.79,2.79,0.1,2.12,2.12,0.01,FeAsAs,FeSeSe,0.04,-0.75,-0.75,0.04,0.18
1269,1269,T,FeAsTe,Fe,As,Te,263352-1,3.29,3.29,19.15,90.0,90.0,120.0,P 3 m 1,-15.73,0.32,,,,,6.98,58.45,6.98,58.45,,,,,0.0,14.5,14.5,1.47,6.0,6.0,0.0,-5.1,-5.11,-0.1,2.34,2.34,0.08,2.77,2.77,0.02,FeAsAs,FeTeTe,0.04,-0.12,-0.12,0.04,0.36
1270,1270,T,FeBiO,Fe,Bi,O,268308-1,3.15,3.15,19.15,90.0,90.0,120.0,P 3 m 1,-17.9,-1.27,,,,,33.25,-17.7,33.25,-17.7,,,,,0.0,39.78,39.78,1.37,6.81,6.79,0.03,0.34,0.34,0.31,2.31,2.31,0.05,-2.65,-2.64,-0.36,FeBiBi,FeOO,0.93,-4.24,-4.24,0.93,0.38
